name,address,phone,latitude,longitude
당산현대서비스,서울특별시 영등포구 양평로23길 4 (양평동5가),02-2633-8888,37.538323,126.8921
당정점,경기도 군포시 한세로78번길 37 ,031-386-8204,37.345848,126.957623
당진중앙점,충청남도 당진시 송산로 270-5(원당동),041-352-8201,36.921135,126.652478
당진현대상용서비스,충청남도 당진시 석문면 북부산업로 3046 (통정리 1014-7),041-355-0103,126.563781,36.996536
대교시트상사,서울특별시 용산구 원효로 107 (원효로3가),02-715-1342,126.951147,37.532065
대교점,충청남도 홍성군 홍성읍 의사로 52번길 10,041-634-9399,126.672447,36.601983
대구달성현대상용서비스,대구광역시 달성군 논공읍 비슬로262길 21,053-617-7200,128.411067,35.746211
대구하이테크센터,대구광역시 북구 노원로 6 (노원동3가),053-357-5141,35.890033,128.564159
대동점,대전광역시 동구 계족로 122-1 (대동),042-282-0109,127.445769,36.325303
대림점,서울특별시 영등포구 가마산로 374 (대림동),02-831-0944,126.899619,37.501678
대명공업사,충청북도 제천시 장평천로 31 (강제동),043-646-2003,37.124174,128.221497
대명남부점,대구광역시 남구 현충로 110 (대명동),053-622-8899,128.580292,35.842564
대명점,대구광역시 남구 대명로 28(대명동),053-624-8204,35.837964,128.560575
대명중부점,대구광역시 남구 성당로 286 (대명동),053-623-8204,35.858368,128.574714
대방점,서울특별시 동작구 상도로 12 ,02-817-0015,37.499734,126.921838
대봉점,대구광역시 중구 이천로 200 ,053-472-8204,128.598958,35.858875
대부점,경기도 안산시 단원구 대선로 34 (대부북동),032-882-0043,126.569083,37.268878
대산대로점㈜,충청남도 서산시 대산읍 명지2로 203 (대로리),041-667-9166,126.412228,36.966411
대소점,충청북도 음성군 대소면 대금로 687-2,043-877-8204,36.972581,127.51255
대신점,경상북도 포항시 북구 선착로 2,054-241-8272,129.364756,36.046881
대야점,전북특별자치도 군산시 개정면 번영로 830,063-451-1122,35.948723,126.803623
대연남부점,부산광역시 남구 유엔로 222 (대연동),051-611-8204,35.129767,129.100471
대연점,부산광역시 남구 진남로 66(대연동),051-757-0034,35.138274,129.088105
대원자동차공업(주),인천광역시 서구 칠천왕로 36(석남동),032-575-7001,126.671928,37.509567
대이점,경상북도 포항시 남구 효자로 134 ,054-283-2211,36.011078,129.340697
대저점,부산광역시 강서구 공항앞길221번길 17(대저2동),051-971-5559,128.952183,35.172889
대전하이테크센터,대전광역시 동구 동대전로 271  가양동,042-621-0711,36.345048,127.445634
대청점,경상남도 김해시 대청로 104번길 43-9,055-313-4114,128.802108,35.187025
대호점,전남광주통합특별시 나주시 건재로 67 (대호동 872-6),061-333-8288,126.714961,35.040892
대화로점,경기도 고양시 일산서구 대화로 83(대화동),031-926-3345,126.729983,37.668767
덕계점,경상남도 양산시 매곡외산로 78 블루핸즈 덕계점,055-363-3555,129.159986,35.369931
덕산점,충청남도 예산군 덕산면 덕산온천로 345,041-338-8282,126.663722,36.697733
덕소점,경기도 남양주시 와부읍 수레로 74,031-577-2148,127.218011,37.590178
덕은점,경기도 고양시 덕양구 덕은로 37 ( 덕은동 201-1.7),02-353-8290,126.876518,37.586409
덕이미래로현대서비스,경기도 고양시 일산서구 미래로 184-17 ,031-918-8272,37.694617,126.747918
덕이현대서비스,경기도 고양시 일산서구 탄중로 125-1,031-917-8231,37.692925,126.758831
덕천서부점,부산광역시 북구 금곡대로 89(덕천동),051-336-8204,129.005047,35.217939
덕천점,부산광역시 북구 덕천로 147 (덕천동),051-343-4684,129.020408,35.211008
덕포점,부산광역시 사상구 백양대로 690 ,051-324-8870,128.988872,35.168561
덕풍점,경기도 하남시 덕풍동로 67 (덕풍동),031-796-8204,37.548461,127.205429
도곡점(주),서울특별시 강남구 논현로57길 46 (도곡동),02-3463-1988,37.490786,127.037371
도농점,경기도 남양주시 가운로 9 (가운동),031-558-8204,127.15885,37.605417
도당점,경기도 부천시 원미구 부천로 257 ,032-667-8272,126.785619,37.507075
도량점,경상북도 구미시 송선로 495 (도량동),054-442-0083,128.322036,36.134056
도림점,서울특별시 영등포구 도신로 115 (도림동),02-849-8272,126.904514,37.508294
도마점,대전광역시 서구 도산로 149 (도마동),042-535-6826,36.321852,127.377472
도봉동부현대서비스,서울특별시 도봉구 도봉로140길 38 (창동),02-900-8335,37.660528,127.044379
도봉서부현대서비스,서울특별시 도봉구 도봉로136다길 32 ,02-903-3900,37.660791,127.043621
도봉점,서울특별시 도봉구 도봉로180길 83-6 (도봉동),02-931-8204,127.050633,37.682261
도양점,전남광주통합특별시 고흥군 도양읍 우주항공로 55 블루핸즈 도양점,061-842-6400,127.140189,34.528897
도통점,전북특별자치도 남원시 충정로 183 (도통동),063-626-1929,127.390747,35.420661
독산점,서울특별시 금천구 범안로 1235 (독산동),02-869-8204,126.899131,37.466661
동강릉현대서비스,강원특별자치도 강릉시 월대산로 151 ,033-652-0310,128.926975,37.759917
동광양현대서비스,전남광주통합특별시 광양시 담안길 82 ,061-792-6004,34.941194,127.750631
동광주현대서비스,"경기도 광주시 초월읍 산수로 148, 1층",031-767-1000,37.374592,127.317873
동구화정현대서비스,울산광역시 동구 방어진순환도로 603 .,052-201-4100,35.495668,129.427044
동군산현대서비스,전북특별자치도 군산시 개정면 모갱이1길 62 ,063-452-2111,35.984795,126.765373
동군포현대서비스,경기도 군포시 당정로28번길 30 ,031-458-0196,37.352677,126.958306
동김해현대상용서비스,경상남도 김해시 김해대로2596번길 85 ,055-322-3077,128.916253,35.225581
동김해현대서비스,경상남도 김해시 김해대로2553번길 62 ,055-311-4651,128.905567,35.234183
동남점,충청북도 청주시 상당구 목련로 213-37 ,043-287-7804,36.607403,127.524373
동당진현대서비스,충청남도 당진시 신평면 서해로 7496 (도성리 187-11),041-362-8411,126.726972,36.900767
동대구현대서비스,대구광역시 동구 안심로55길 10 동호동,053-963-5000,35.867142,128.71649
동대동부점,충청남도 보령시 작은오랏4길 2 (동대동),041-936-9969,36.347216,126.603885
동대전현대서비스,대전광역시 동구 새울로 58-15 ,042-273-7008,127.463425,36.323714
동대점,충청남도 보령시 신설2길 69 (동대동),041-936-8570,126.605867,36.351561
동동해현대서비스,강원특별자치도 동해시 동해대로 4762 ,033-522-6000,129.12155,37.476706
동두천북부점,경기도 동두천시 평화로2349번길 7-25 ,031-868-0113,37.896341,127.05754
동백점,경기도 용인시 기흥구 동백죽전대로 547 ,031-282-8293,127.150042,37.287111
동부하이테크센터,서울특별시 성동구 성수이로 134  성수동2가,02-3408-8000,37.546911,127.058645
동산점,전북특별자치도 익산시 평동로 752 (동산동),063-854-8204,35.927841,126.961177
동삼점,부산광역시 영도구 절영로 511 (동삼동),051-405-5000,35.072675,129.071524
동송점,강원특별자치도 철원군 동송읍 금학로 6,033-455-4297,38.191083,127.229019
동심자동차(주),서울특별시 강동구 성내로 92 (성내동),02-487-4191,37.526451,127.129759
동아산현대서비스(주),충청남도 아산시 외암로 1534-5 (풍기동),041-547-1234,36.770802,127.015597
동안현대서비스,경기도 안양시 동안구 시민대로 63 ,031-422-6300,37.384548,126.941276
동여수현대서비스,전남광주통합특별시 여수시 연등8길 23 ,061-666-3271,34.756305,127.722849
동영월현대서비스,강원특별자치도 영월군  영월읍 영월로 2129,033-373-0802,37.184032,128.482668
동울산정비,울산광역시 동구 방어진순환도로 446 ,052-201-0029,35.487418,129.416264
동읍점,경상남도 창원시 의창구 동읍 의창대로 846,055-256-3016,128.683508,35.276961
동이천현대서비스,경기도 이천시 대월면 경충대로1937번길 43 ,031-637-0063,37.240259,127.500795
동인천서비스,인천광역시 제물포구 인중로 43 ,032-884-4001,37.463571,126.637918
동전산단점,경상남도 창원시 의창구 북면 동전산단서로42번길 7-4 ,055-298-8207,128.603694,35.316147
동전주현대서비스,전북특별자치도 완주군 봉동읍 봉동로 461 ,063-262-3600,35.955241,127.142015
동진주현대서비스,경상남도 진주시 대신로109번길 9 ,055-763-2506,35.169945,128.117393
동천점,대구광역시 북구 동천로23길 31 (동천동),053-323-8204,128.557022,35.942128
동탄남부점,경기도 화성시 동탄기흥로257번가길 39 (방교동) ,031-372-1868,37.179891,127.091574
동탄산단현대서비스,경기도 화성시 장주기길 5 ,031-376-4966,127.079889,37.161781
동탄장지점,"경기도 화성시 동탄대로2길 90-15 ,17,47 ",031-373-1522,127.113247,37.155558
동탄중부점,경기도 화성시 동탄대로14길 5-3,031-378-6003,37.185151,127.101634
동탄현대서비스,경기도 용인시 기흥구 공세로 25 ,031-275-5100,37.229742,127.10359
동패점,경기도 파주시 동패로7번길 52 (동패동),031-947-7884,126.734389,37.709189
동홍점,제주특별자치도 서귀포시 516로 103 ,064-763-1475,33.255245,126.57315
동횡성 현대서비스,강원특별자치도 횡성군 둔내면 둔방남길 13(외2필지),033-344-2112,37.503035,128.205891
두산점,대구광역시 수성구 지범로 41-4 (두산동),053-761-0010,35.826955,128.626316
두암점,전남광주통합특별시 북구 면앙로 160 ,062-261-6444,126.928953,35.175928
두원현대서비스,경기도 파주시 조리읍 통일로 477-14,031-948-2121,37.755522,126.801276
두정점,충청남도 천안시 서북구 원두정8길 8(두정동),041-522-8204,127.134489,36.832406
둔산동부점,대전광역시 서구 문정로9번길 10-12 ,042-476-8204,36.345885,127.38127
둔포점,충청남도 아산시 둔포면 충무로 1853,041-531-3127,127.043314,36.932439
등촌현대서비스,서울특별시 강서구 공항대로59길 65,02-3662-1416,126.863028,37.554689
롯데칠성신협양평분점,서울특별시 영등포구 양평로24길 33(양평동5가),02-2633-0771,126.893934,37.541096
마동점,전남광주통합특별시 광양시 눈소5길 3 (마동),061-794-4111,34.937537,127.707821
마산상남점,경상남도 창원시 마산합포구 천하장사로 96 (상남동),055-222-9114,35.21102,128.573437
마산현대서비스,경상남도 창원시 마산회원구 무역로 161(봉암동),055-253-3113,35.211899,128.6036
마장동부현대서비스,서울특별시 성동구 고산자로 354 ,02-2292-0105,127.038411,37.571106
마장현대서비스,서울특별시 성동구 마조로18길 2 (마장동),02-2293-2020,127.041981,37.564694
마전점,인천광역시 서구 완정로 64번길 56 (마전동),032-568-1033,126.672942,37.595653
만덕점,부산광역시 북구 만덕1로 87 ,051-331-8204,35.213599,129.028099
만수중부점,인천광역시 남동구 서판로4번길 19 ,032-462-3344,37.460624,126.724204
만안현대서비스,경기도 안양시 만안구 박달로 473 ,031-447-8400,37.402743,126.904921
만장공업사,울산광역시 울주군 온양읍 덕망로 290 ,052-238-0002,129.292086,35.454644
만촌동부점,"대구 수성구 만촌동  425-31,33",053-752-8572,35.866599,128.638588
만촌점,대구광역시 수성구 달구벌대로 2543 (만촌동),053-759-8204,35.859278,128.640901
망미동부점,부산광역시 수영구 좌수영로 113 (망미동),051-758-7080,129.119067,35.174375
망미서부점,부산광역시 수영구 연수로 322 (망미동),051-757-8204,129.105714,35.171958
매곡점,울산광역시 북구 신기15길 14 ,052-272-8204,35.646801,129.355677
매송점,경기도 화성시 매송면 화성로 2371-4,031-292-2244,126.924986,37.249825
매탄점,경기도 수원시 영통구 매탄동 1-1,031-213-1717,127.057217,37.271181
면목동부점,서울특별시 중랑구 동일로 596 (면목동),02-491-8272,127.080131,37.583575
명동점,경상남도 양산시 서창로 89 ,055-386-8572,129.165694,35.409031
명일동부점,서울특별시 강동구 상암로 295 (명일동),02-442-7784,127.155292,37.546456
명일점,서울특별시 강동구 상암로 197,02-488-7784,37.546666,127.144462
명지점,부산광역시 강서구 명지새동네길1번길 12 (명지동),051-271-3535,128.931217,35.109081
명촌점,울산광역시 북구 명촌8길35,052-289-9945,35.553756,129.357459
모라점,부산광역시 사상구 사상로 501 (모라동),051-305-8787,35.18937,128.988101
모전서부점,경상북도 문경시 당교로 216 (모전동),054-553-2902,36.585141,128.186665
모전점,경상북도 문경시 모전로 150 (모전동),054-555-8272,128.188975,36.594408
모현점,"경기도 용인시 처인구 모현면 백옥대로 2529-1, 외2필지",031-332-6400,127.249028,37.349131
모현점,전북특별자치도 익산시 동서로 110 (모현동2가),063-842-4935,35.95535,126.946923
목감점,경기도 시흥시 수인로 2331-17 ,031-484-8285,126.861433,37.386722
목동서부점,서울특별시 양천구 등촌로 128 (목동),02-2653-7093,126.863778,37.541444
목상점,대전광역시 대덕구 대덕대로 1508 (목상동),042-935-2110,127.415842,36.449322
목포산정점,전남광주통합특별시 목포시 용당로 8 (산정동),061-242-8207,34.78835,126.402255
목포현대상용서비스,전남광주통합특별시 영암군 삼호읍 대불역로 219 ,061-464-0077,126.446417,34.780114
무거점,울산광역시 남구 남부순환도로 1 (무거동),052-222-4454,129.264122,35.549361
무안점,전남광주통합특별시 무안군 무안읍 공항로 27,061-454-1177,126.478794,34.992861
무양점,경상북도 상주시 경상대로 3063-9 (무양동),054-533-9011,128.150064,36.421064
무주점,전북특별자치도 무주군 무주읍 한풍루로 295,063-324-1951,127.658408,36.003442
문경현대상용서비스,경상북도 문경시 신기공단2길 5 ,054-554-1422,128.171978,36.636278
문덕점,경상북도 포항시 남구 오천읍 냉천로 480-1 ,054-292-8204,129.405469,35.952344
문래현대서비스,서울특별시 영등포구 경인로 780 ,02-2675-3000,37.513709,126.900208
문산동부현대서비스,경기도 파주시 문산읍 우계로 430-13 ,031-952-2373,37.857924,126.796357
문산점,경기도 파주시 파주읍 충현로 42-8,031-952-7304,126.793339,37.849356
문정점,서울특별시 송파구 새말로 110 (문정동),02-449-9021,127.126261,37.482592
문현점,부산광역시 남구 문현로 12(문현동),051-646-3838,35.14022,129.072113
문형점,경기도 광주시 오포읍 오포로520번길 12,031-766-4878,127.213722,37.344961
문화점,전북특별자치도 군산시 팔마로 12 (문화동),063-461-4666,126.702453,35.973425
문화점,대전광역시 중구 산성로 138 (문화동),042-582-1199,127.401994,36.311853
미사점,경기도 하남시 미사강변한강로 319 ,031-8027-8839,127.200031,37.562269
미아점,서울특별시 강북구 솔샘로 303 (미아동),02-945-8204,127.026072,37.618056
미장점,전북특별자치도 군산시 미장8길 2 ,063-451-7104,35.959956,126.731203
미조프라자,경기도 성남시 분당구 판교로479번길 15(야탑동),031-709-8204,127.125975,37.405756
미평점,전남광주통합특별시 여수시 만성로 111-1 (미평동),061-651-5111,127.707797,34.771428
민락점,경기도 의정부시 용민로122번길 10-5 (민락동),031-851-4119,127.091161,37.739697
민락점,부산광역시 수영구 광남로 264(민락동),051-951-0488,35.159652,129.127503
박달점,경기도 안양시 만안구 양화로151번길 10 (박달동),031-448-0951,126.908011,37.405994
박달현대서비스,"경기도 안양시 만안구 박달로275번길 41 (박달동 782,783번지)",031-442-3113,126.884689,37.406061
박촌점,인천광역시 계양구 서부간선로 289 (박촌동),032-541-8204,126.748206,37.556422
반구중부점,울산광역시 중구 구교로 133 ,052-292-5600,35.557066,129.338386
반송동부점,경기도 화성시 10용사3길 4 ,031-8015-3352,127.066278,37.194539
반송점,부산광역시 해운대구 반송로 834 (반송동),051-544-8255,129.147111,35.228028
반송점(주),경기도 화성시 10용사로 416 (반송동),031-8003-8272,37.199309,127.063426
반송중부점,경기도 화성시 노작로3길 37 (반송동),031-8015-1239,127.077519,37.196289
반여중부점,부산광역시 해운대구 선수촌로157번길 20 (반여동),051-528-8204,129.121608,35.207667
반월점,경기도 안산시 상록구 반월로 34 (건건동 895-16),031-501-0093,126.903956,37.302853
반월점,경기도 용인시 기흥구 서천로202번길 7-16(농서동),031-273-7600,127.070011,37.228914
발안점,경기도 화성시 향남읍 발안만세길 67,031-354-8204,37.129648,126.900075
방배동부점,서울특별시 서초구 효령로 57 (방배동),02-3486-8204,126.990611,37.479397
방배중부점,서울특별시 서초구 서초대로 82 (방배동),02-3487-8204,37.486688,126.991475
방배현대서비스,서울특별시 서초구 과천대로 904 ,02-525-8711,126.983625,37.471667
방이점,서울특별시 송파구 오금로27길 49 (방이동),02-415-8272,127.120664,37.510189
방이현대서비스,서울특별시 송파구 백제고분로51길 27 ,02-424-1181,127.112644,37.516564
방촌점,대구광역시 동구 화랑로 399 ,053-981-8022,35.877132,128.667617
방축점(주),충청남도 아산시 신정로 757 (방축동),041-534-8204,126.988603,36.784272
방화점,서울특별시 강서구 양천로 59 (방화동),02-2662-8355,126.810397,37.573692
배방점,충청남도 아산시 배방읍 북수로 108,041-541-0831,36.773588,127.07278
백석점,경기도 고양시 일산동구 백석로85번길 5-4 백석점블루핸즈,031-904-2839,126.786675,37.648083
백석현대서비스,충청남도 천안시 서북구 음봉로 909-17 (백석동),041-622-6500,36.825102,127.106187
백암점,경기도 용인시 처인구 백암면 죽양대로 1203,031-322-5325,127.374789,37.169511
백천점,경상북도 경산시 백천길 2 ,053-816-0082,35.807279,128.741494
벌교자동차정비공업사,전남광주통합특별시 보성군 벌교읍 분토길 4,061-858-3900,127.347458,34.833683
벌교점,전남광주통합특별시 보성군 벌교읍 홍암로 116-3,061-857-8204,127.354725,34.846767
범일점,부산광역시 동구 중앙대로 498-1 (범일동),051-637-8898,35.137693,129.056847
별내점,경기도 남양주시 두물로27번길 5 ,031-572-2233,127.127356,37.656306
별내현대서비스,경기도 남양주시 송산로 356(별내동),070-4459-5259,37.673389,127.13436
병천점(주),충청남도 천안시 동남구 병천면 충절로 1723,041-561-8204,36.763791,127.297126
보라점,경기도 용인시 기흥구 민속촌로 17 (보라동),031-281-2221,37.255251,127.10701
보령현대서비스,충청남도 보령시 신대목재길 6 (신흑동),041-931-5225,36.317784,126.537695
보성점,전남광주통합특별시 보성군 보성읍 송재로 227 ,061-852-0707,127.083989,34.775119
보은점,충청북도 보은군 보은읍 죽전제방길 22-19,043-544-5294,127.723189,36.477839
복룡점,경상북도 상주시 복룡3길 18 (복룡동),054-532-4700,128.172969,36.417342
복정남부점,경기도 성남시 수정구 복정로 24 (복정동),031-753-7300,127.127578,37.455142
본리점,대구광역시 달서구 구마로 73 (본리동),053-523-2211,35.837762,128.53562
본오점,경기도 안산시 상록구 충장로 74 (본오동),031-418-9759,126.857314,37.288347
봉계점,전남광주통합특별시 여수시 여수산단로 32 (봉계동),061-682-1600,127.663786,34.786931
봉곡점,경상북도 구미시 봉곡남로 35 ,054-453-7507,36.150716,128.306951
봉곡점,경상남도 창원시 의창구 지귀로24번길 14 (봉곡동),055-276-2580,128.650947,35.244619
봉담남부점,경기도 화성시 봉담읍 삼천병마로 1307-9,031-278-8204,126.950242,37.221861
봉담점,경기도 화성시 봉담읍 와우안길 108,031-898-8204,126.974128,37.220536
봉명점,대전광역시 유성구 유성대로654번길 192 (봉명동),042-823-0119,127.339386,36.350003
봉방서부점,충청북도 충주시 애향로 9 (봉방동),043-843-8204,127.911531,36.975375
봉선점,전남광주통합특별시 남구 제석로 117-2 ,062-671-2878,35.125126,126.907523
봉평점,경상남도 통영시 도남로 103 (봉평동),055-645-4979,128.415783,34.831447
봉황점,경상남도 김해시 김해대로 2272번안길 35(봉황동),055-724-2112,128.879014,35.223683
부곡점,강원특별자치도 동해시 임항로 85 (부곡동),033-533-8561,129.110325,37.540456
부곡점,부산광역시 금정구 중앙대로 1594 (부곡동),051-518-8887,35.226685,129.089976
부민점,부산광역시 서구 구덕로222번길 16 (부민동1가),051-256-8270,35.104214,129.020961
부발신하점,경기도 이천시 부발읍 경충대로 2170,031-638-8885,127.485092,37.257592
부발점,경기도 이천시 부발읍 경충대로 1754,031-637-8504,127.519336,37.235361
부산강서현대상용서비스,부산광역시 강서구 녹산산업북로 169,051-311-4400,128.843219,35.098322
부산하이테크센터,부산광역시 연제구 중앙대로 1168  거제동,051-850-4000,35.192115,129.081466
부송점,전북특별자치도 익산시 무왕로 1290 (부송동),063-831-8204,35.960579,126.999737
부평점,인천광역시 부평구 장제로 183 (부평동),032-511-7784,126.730414,37.502044
부평현대서비스,인천광역시 부평구 부평북로 33 (청천동),032-519-2666,37.522747,126.696697
북가좌점,서울특별시 서대문구 수색로 145 (북가좌동),02-308-9993,126.904569,37.575244
북강릉현대서비스,강원특별자치도 강릉시 사임당로 556 북강릉현대서비스,033-645-0001,128.8521,37.787978
북구미현대서비스(주),경상북도 구미시 산동면 옥계2공단로 640,054-471-9200,128.416472,36.161517
북구진장현대서비스,울산광역시 북구 진장2길 19 ,052-283-0012,35.569915,129.359352
북대전현대상용서비스,대전광역시 대덕구 대전로 1324 ,042-634-1122,127.420703,36.371989
북동해현대상용서비스,강원특별자치도 동해시 삼화로 58 ,033-534-8882,129.063131,37.484425
북변점,경상남도 남해군 남해읍 화전로 123-7,055-863-6633,127.893722,34.842836
북부일산자동차서비스(주),경기도 고양시 일산서구 경의로 939 (덕이동),031-922-9000,37.701464,126.759324
북부하이테크센터,서울특별시 도봉구 방학로 76  방학동,02-3499-8300,37.663355,127.044101
북부현대서비스,전남광주통합특별시 광산구 도천남길 213 북부현대서비스(주),062-972-8204,35.213914,126.81967
북삼현대서비스,경상북도 칠곡군 북삼읍 금오대로 120,054-974-6662,128.344864,36.056558
북세종현대서비스,세종특별자치시 연서면 당산로 487,044-998-7988,36.573781,127.289643
북신점,경상남도 통영시 원문로 38 ,055-648-8517,128.424642,34.857811
북울산현대상용서비스,울산광역시 북구 죽전로 21 (효문동),052-289-1001,129.366558,35.565578
북제천현대서비스,충청북도 제천시 내토로 891 ,043-646-0589,128.228333,37.156031
북천안현대서비스(주),충청남도 천안시 서북구 신당새터2길 28 (신당동),041-523-8204,36.850943,127.158182
북춘천현대서비스,강원특별자치도 춘천시 동면 하일길 215-4 ,033-257-2338,127.752392,37.903433
북포항현대서비스,경상북도 포항시 북구 청하면 동해대로 2353 ,054-232-8204,36.179578,129.340218
분당점(주),경기도 성남시 분당구 장안로25번길 6-8 (분당동),031-707-7722,127.142747,37.370069
분당현대서비스,경기도 성남시 분당구 돌마로 569 (서현동),031-707-5033,37.383875,127.137991
분평점,충청북도 청주시 서원구 1순환로 1029,043-284-8205,127.481478,36.607939
불광점,서울특별시 은평구 연서로 303 (불광동),02-355-0404,126.927019,37.622764
비케이프라임산업(주),서울특별시 금천구 범안로 17길67,02-858-4729,126.893114,37.4695
빛가람점,전남광주통합특별시 나주시 석전2길 42 (빛가람동),061-332-8577,126.777317,35.023617
빛고을현대서비스(주),전남광주통합특별시 광산구 풍영정길 333(신창동) ,062-515-8582,35.194687,126.854437
사곡점,경상북도 구미시 상모로1길 68-1(사곡점),054-464-8204,128.354989,36.094758
사동중앙점,경기도 안산시 상록구 항가울로 170 (사동),031-408-8572,126.842939,37.296017
사림점,경상남도 창원시 의창구 사림로158번길 16-7(사림동),055-281-0670,128.6842,35.242678
사북점,강원특별자치도 정선군 사북읍 지장천로 457 ,033-592-0909,128.798972,37.227247
사상감전현대서비스,부산광역시 사상구 학감대로237번길 13 ,051-313-0501,35.152177,128.989343
사상하이테크센터,부산광역시 사상구 가야대로 86  학장동,051-309-1300,35.150382,128.982038
사우점,경기도 김포시 중구로 14,031-997-1900,37.6226,126.71138
사직점,부산광역시 동래구 여고로 32 (사직동),051-506-8204,35.195268,129.067453
사직점,충청북도 청주시 서원구 사운로 115,043-271-8204,127.478736,36.639361
사천점,경상남도 사천시 사천읍 동문1길 87,055-852-7772,35.085521,128.096665
산격점,대구광역시 북구 동북로 192 (산격동),053-957-0188,128.613306,35.897883
산곡점,인천광역시 부평구 마장로 249 (산곡동),032-513-3989,126.702417,37.500356
산본동부점,경기도 군포시 엘에스로182번길 36 ,031-451-9844,37.37753,126.941778
산본점,경기도 군포시 고산로 735-3 (산본동),031-397-7113,126.938322,37.374711
산북점,전북특별자치도 군산시 칠성안3길 4(산북동),063-466-2244,126.67355,35.959544
산성점,경기도 성남시 수정구 희망로 528 (산성동),031-744-8204,127.152033,37.450608
산수점,전남광주통합특별시 동구 필문대로 112 (산수동),062-528-8572,35.160589,126.930085
산정점,전남광주통합특별시 광산구 산정공원로81번길 30 (산정동),062-955-8204,126.804694,35.175072
산청현대서비스,경상남도 산청군 산청읍 친환경로2720번길 91 ,055-973-7676,35.414381,127.886648
삼덕정비㈜,부산 사상구 감전동 162-10,051-315-3225,128.982608,35.151242
삼락점,부산광역시 사상구 운산로 15 (삼락동),051-303-8572,128.978761,35.169575
삼방점,경상남도 김해시 삼안로 147 (삼방동),055-326-4510,128.914069,35.241672
삼산남부점,울산광역시 남구 정동로6번길 19 (삼산동),052-276-2276,35.534939,129.345796
삼산점,인천광역시 부평구 장제로 337-1 (삼산동),032-506-7784,37.515839,126.73172
삼산현대서비스,울산광역시 남구 화합로 236 ,052-273-5600,35.54535,129.339467
삼송현대서비스,경기도 고양시 덕양구 큰골길 10(오금동),02-381-9955,37.664773,126.895609
삼원로점,경기도 고양시 덕양구  삼원로 34(삼송동),02-371-0808,126.875567,37.642728
삼일자동차써비스(주),인천광역시 제물포구 축항대로290번길 120 ,032-885-3221,126.621081,37.438692
삼천포현대서비스,경상남도 사천시 삼천포대교로 577 ,055-833-7610,34.949503,128.077398
삼칠점,경상남도 함안군 칠서면 삼칠로 233 ,055-586-3753,35.314619,128.511813
삼평점,경기도 성남시 분당구 판교역로241번길 22 (삼평동),031-8022-8204,127.106817,37.402756
삼화점,제주특별자치도 제주시 연삼로 910,064-723-0337,33.511897,126.583179
삽교점,충청남도 예산군 삽교읍 윤봉길로 1577,041-338-3742,126.744919,36.690747
삽진현대서비스,전남광주통합특별시 목포시 대양로13번길 12 ,061-278-7103,126.383169,34.823322
상계서부점,서울특별시 노원구 수락산로 57 (상계동),02-930-8202,127.070539,37.666961
상남점,경상남도 밀양시 상남면 밀양대로 1486-1,055-354-5856,35.464428,128.757736
상대점,경상남도 진주시 모덕로 195 (상대동),055-761-8611,128.115264,35.188433
상도점,경상북도 포항시 남구 포스코대로 319 (상도동),054-272-8205,36.019019,129.35892
상도점,서울특별시 동작구 상도로 386 ,02-822-4331,37.494576,126.954716
상도중앙점,서울특별시 동작구 상도로 226 ,02-813-8204,37.505067,126.943799
상동동부점,경기도 부천시 원미구 부일로276번길 12 ,032-651-8204,37.487771,126.760388
상동점,대구광역시 수성구 수성로 17 (상동),053-761-8572,128.610083,35.8271
상동중부점,경기도 부천시 원미구 상이로9번길 7-4 ,032-321-8204,126.743747,37.489458
상록현대서비스,경기도 안산시 상록구 오목로 165,031-409-7788,37.291311,126.87585
상서점,대전광역시 대덕구 신탄진로 607(상서동),042-933-4972,127.423283,36.433039
상안점,울산광역시 북구 신답1길 9-5 (상안동),052-294-1844,35.628477,129.344261
상암현대서비스,서울특별시 마포구 모래내로3길 19 ,02-374-6437,37.56598,126.903627
상주현대서비스,경상북도 상주시 북상주로 102 (죽전동),054-535-9003,36.43853,128.159023
상평점,경상남도 진주시 도동로 8 .,055-753-8588,128.123567,35.170769
상하점,경기도 용인시 기흥구 중부대로 804 (상하동),031-281-0018,127.143122,37.256867
상현점,경기도 용인시 기흥구 이현로 71-1(보정동) ,031-265-3337,127.093722,37.309381
새한자동차공업사,강원특별자치도 양양군 양양읍 남문1길 3,033-671-7740,128.624764,38.076064
서광주현대서비스(유),"전남광주통합특별시 서구 죽봉대로 9, 1층(화정동)",062-365-8204,126.882969,35.153894
서구미현대서비스,경상북도 구미시 선기로3길 44 남통동 ,054-457-5055,128.316978,36.127864
서귀점,제주특별자치도 서귀포시 정방로 25(서귀동),064-733-4004,33.24649,126.568707
서귀포천지현대서비스,제주특별자치도 서귀포시 토평공단로139번길 6 ,064-732-0070,33.293548,126.581507
서김천현대서비스,경상북도 김천시 속구미길 65(신음동),054-433-1154,36.12911,128.133496
서김해현대상용서비스,경상남도 김해시 서김해산단안길 105 ,055-902-0100,128.844478,35.212708
서김해현대서비스,경상남도 김해시 주촌면 서부로 1474-11 ,055-724-1980,35.229205,128.820029
서대구현대상용서비스,대구광역시 달서구 성서공단로 72-19 ,053-585-5900,128.491008,35.832853
서대구현대서비스,대구광역시 서구 와룡로 319 ,053-562-2662,35.861389,128.536504
서대신점,부산광역시 서구 대신로 107 (서대신동3가),051-253-8204,129.013269,35.116872
